,Reaction 1,Reaction 2,fba_simulation
169,HMR_1002,HMR_8410,2.0359220115642405
170,HMR_8410,HMR_1373,2.0359220115642405
171,HMR_8410,HMR_1389,2.0359220115642405
172,HMR_8410,HMR_2582,2.0359220115642405
173,HMR_1041,HMR_8410,2.0359220115642405
174,HMR_8410,HMR_1014,2.0359220115642405
175,HMR_0971,HMR_8410,2.0359220115642405
176,HMR_1345,HMR_8410,2.0359220115642405
177,HMR_8410,HMR_1247,2.0359220115642405
178,HMR_8410,HMR_1258,2.0359220115642405
179,HMR_8410,HMR_1026,2.0359220115642405
180,HMR_8410,HMR_1022,2.0359220115642405
181,HMR_8410,HMR_1042,2.0359220115642405
182,HMR_8410,HMR_1334,2.0359220115642405
183,HMR_8410,HMR_1066,2.0359220115642405
184,HMR_8410,HMR_1070,2.0359220115642405
185,HMR_8410,HMR_1039,2.0359220115642405
186,HMR_8410,HMR_1200,2.0359220115642405
187,HMR_8410,HMR_1279,2.0359220115642405
188,HMR_8410,HMR_1058,2.0359220115642405
189,HMR_8410,HMR_1996,2.0359220115642405
190,HMR_8410,HMR_8545,2.0359220115642405
191,HMR_8410,HMR_1074,2.0359220115642405
192,HMR_8410,arachidonates,2.0359220115642405
193,HMR_8410,HMR_2459,2.0359220115642405
194,HMR_8410,HMR_1071,2.0359220115642405
195,HMR_8410,HMR_8554,2.0359220115642405
196,HMR_8410,HMR_1110,2.0359220115642405
197,HMR_0936,HMR_8410,2.0359220115642405
198,HMR_1092,HMR_8410,2.0359220115642405
199,HMR_2467,HMR_8410,2.0359220115642405
200,HMR_8410,HMR_1121,2.0359220115642405
201,HMR_8410,HMR_2456,2.0359220115642405
202,HMR_0985,HMR_8410,2.0359220115642405
203,HMR_1147,HMR_8410,2.0359220115642405
204,HMR_1384,HMR_8410,2.0359220115642405
205,HMR_1146,HMR_8410,2.0359220115642405
206,HMR_8410,HMR_2464,2.0359220115642405
207,HMR_1123,HMR_8410,2.0359220115642405
208,HMR_8410,HMR_2546,2.0359220115642405
209,HMR_8410,HMR_1139,2.0359220115642405
210,HMR_8410,HMR_1388,2.0359220115642405
211,HMR_1379,HMR_8410,2.0359220115642405
212,HMR_8410,HMR_1148,2.0359220115642405
213,HMR_8410,HMR_2563,2.0359220115642405
214,HMR_2470,HMR_8410,2.0359220115642405
215,HMR_1119,HMR_8410,2.0359220115642405
216,HMR_1154,HMR_8410,2.0359220115642405
217,HMR_1152,HMR_8410,2.0359220115642405
218,HMR_1156,HMR_8410,2.0359220115642405
219,HMR_8410,HMR_0992,2.0359220115642405
220,HMR_1398,HMR_8410,2.0359220115642405
221,HMR_8410,HMR_1151,2.0359220115642405
222,HMR_8410,HMR_2558,2.0359220115642405
223,HMR_8410,HMR_2553,2.0359220115642405
224,HMR_8410,HMR_1342,2.0359220115642405
225,HMR_8410,HMR_1007,2.0359220115642405
226,HMR_8410,HMR_1336,2.0359220115642405
227,HMR_1050,HMR_8410,2.0359220115642405
228,HMR_0996,HMR_8410,2.0359220115642405
229,HMR_8410,HMR_1988,2.0359220115642405
230,HMR_8410,HMR_0986,2.0359220115642405
231,HMR_8410,HMR_2458,2.0359220115642405
232,HMR_6394,HMR_8410,2.0359220115651664
233,HMR_2586,HMR_8410,2.0359220115651664
234,HMR_1034,HMR_8410,2.0359220115651664
235,HMR_8410,HMR_1390,2.0359220115651664
236,HMR_0987,HMR_8410,2.0359220115651664
237,HMR_8410,HMR_2560,2.0359220115651664
238,HMR_8410,HMR_2465,2.0359220115651664
239,HMR_8410,HMR_1017,2.0359220115651664
240,HMR_8410,HMR_0997,2.0359220115651664
241,HMR_8410,HMR_1291,2.0359220115651664
242,HMR_1196,HMR_8410,2.0359220115651664
243,HMR_0237,HMR_0781,2.035922011562385
244,HMR_8410,HMR_2576,2.035922011562385
245,HMR_8410,HMR_1018,2.035922011562385
246,HMR_8410,HMR_2466,2.035922011562385
247,HMR_8410,HMR_0955,2.035922011562385
248,HMR_8410,HMR_1296,2.035922011562385
249,HMR_8410,HMR_1329,2.035922011562385
250,HMR_8410,HMR_2457,2.035922011562385
251,HMR_1332,HMR_8410,2.035922011562385
252,HMR_8485,HMR_7573,2.035922011562385
253,HMR_1088,HMR_8410,2.035922011562385
254,HMR_8410,HMR_1190,2.035922011562385
255,HMR_8410,HMR_1394,2.035922011562385
256,HMR_1308,HMR_8410,2.0359220115623886
257,HMR_8410,HMR_1137,2.0359220115623886
258,HMR_2559,HMR_8410,2.0359220115623886
259,HMR_0969,HMR_8410,2.0359220115623886
260,HMR_8410,HMR_2468,2.0359220115623886
261,HMR_8410,HMR_1333,2.0359220115623886
262,HMR_1025,HMR_8410,2.0359220115623886
263,HMR_1339,HMR_8410,2.0359220115623886
264,HMR_1337,HMR_8410,2.0359220115623886
265,HMR_8410,HMR_2561,2.0359220115623886
266,HMR_8410,HMR_0995,2.0359220115623886
267,HMR_2654,HMR_2170,2.0359220115623886
268,HMR_2164,HMR_2819,2.0359220115623886
269,HMR_2819,HMR_2156,2.0359220115623886
270,HMR_2166,HMR_2819,2.0359220115623886
271,HMR_2819,HMR_2168,2.0359220115623886
272,FAEL184,HMR_2475,2.0359220115642405
273,HMR_2295,HMR_0773,2.0359220115637777
274,HMR_2159,HMR_2819,2.0359220115637777
275,r1253,HMR_2167,2.0359220115637777
276,HMR_2819,HMR_2163,2.0359220115637777
277,HMR_2165,HMR_2819,2.0359220115637777
278,HMR_2819,HMR_2157,2.0359220115637777
279,HMR_2173,HMR_2819,2.0359220115637777
280,HMR_2160,HMR_2819,2.0359220115637777
281,HMR_2179,HMR_2819,2.0359220115637777
282,HMR_2169,HMR_2819,2.0359220115637777
283,HMR_2179,HMR_2654,2.0359220115637777
284,r1253,HMR_2173,2.0359220115637777
285,HMR_2654,HMR_2167,2.0359220115637777
286,HMR_2819,HMR_2153,2.0359220115637777
287,HMR_2296,HMR_0773,2.035922011563777
288,DESAT18_3,HMR_2599,2.0359220115637777
289,DESAT18_3,RE3227R,2.0359220115637777
290,DESAT18_3,HMR_2912,2.0359220115642405
291,HMR_2819,HMR_2170,2.03592201156424
292,r1315,HMR_2819,2.03592201156424
293,RE3234R,DESAT18_3,2.03592201156424
294,HMR_2785,DESAT18_3,2.03592201156424
295,HMR_2175,HMR_2819,2.03592201156424
296,r1253,HMR_2176,2.03592201156424
297,HMR_2809,DESAT18_3,2.03592201156424
298,HMR_8410,HMR_1195,2.03592201156424
299,HMR_2819,HMR_2158,2.03592201156424
300,r1315,HMR_2654,2.03592201156424
301,RE3229R,DESAT18_3,2.03592201156424
302,HMR_2819,HMR_2155,2.03592201156424
303,HMR_2162,HMR_2819,2.03592201156424
304,RE3226R,DESAT18_3,2.03592201156424
305,HMR_2181,HMR_2819,2.03592201156424
306,HMR_2328,RE3227R,2.0359220115642405
307,r1253,HMR_2160,2.0359220115637777
308,r1253,HMR_2174,2.0359220115637777
309,HMR_2171,HMR_2819,2.0359220115637777
310,HMR_2324,RE3231R,2.0359220115637777
311,HMR_0773,HMR_0349,2.0359220115642405
312,HMR_0192,HMR_0773,2.0359220115642405
313,r1253,HMR_2153,2.0359220115642405
314,HMR_2654,HMR_2181,2.0359220115642405
315,HMR_2174,HMR_2654,2.0359220115642405
316,RE3243R,HMR_2326,2.0359220115642405
317,r1253,HMR_2181,2.0359220115642405
318,HMR_2328,RE3231R,2.0359220115642405
319,r1253,HMR_2168,2.0359220115642405
320,RE3232R,HMR_2330,2.0359220115642405
321,RE3232R,DESAT18_3,2.035922011563482
322,HMR_2809,HMR_2330,2.035922011563952
323,HMR_7973,HMR_8410,2.035922011563952
324,HMR_2330,RE3231R,2.035922011563952
325,RE3241R,HMR_2326,2.0359220115642724
326,RE3228R,HMR_2326,2.0359220115642724
327,HMR_4627,HMR_0636,2.035922011564244
328,r1253,r1313,2.035922011564234
329,DESAT18_3,HMR_2914,2.0359220115637777
330,HMR_2654,HMR_2155,2.0359220115637777
331,HMR_2150,HMR_2819,2.0359220115637777
332,r1253,HMR_2162,2.0359220115637777
333,DESAT18_3,RE3224R,2.0359220115637777
334,HMR_2154,HMR_2819,2.0359220115637777
335,DESAT18_3,RE3241R,2.0359220115637777
336,r1253,HMR_2155,2.0359220115637777
337,HMR_2654,HMR_2176,2.0359220115642405
338,r1253,r1315,2.0359220115642405
339,RE3229R,HMR_2326,2.0359220115642405
340,RE3244R,DESAT18_3,2.0359220115642405
341,RE3235R,DESAT18_3,2.0359220115642405
342,HMR_2326,HMR_2914,2.035922011564237
343,HMR_2154,r1253,2.035922011564237
344,DESAT18_3,RE3236R,2.0359220115642405
345,HMR_2809,HMR_2326,2.0359220115642405
346,HMR_2330,RE3227R,2.0359220115642405
347,RE3242R,DESAT18_3,2.0359220115642405
348,RE3227R,HMR_2324,2.0359220115642405
349,RE3227R,HMR_2326,2.0359220115637773
350,HMR_1465,C3STKR2r,2.0359220115637773
351,HMR_2162,HMR_2654,2.035922011563778
352,HMR_1467,r0780,2.0359220115642405
353,HMR_2296,HMR_2292,2.0359220115642405
354,HMR_2296,HMR_0284,2.0359220115642405
355,HMR_0264,HMR_2295,2.0359220115637777
356,r1253,HMR_2171,2.0359220115642405
357,HMR_0264,HMR_0349,2.0359220115642405
358,HMR_2328,RE3224R,2.03592201156424
359,HMR_2330,RE3224R,2.03592201156424
360,HMR_2330,RE3241R,2.03592201156424
361,HMR_2328,HMR_2914,2.0359220115642405
362,r1313,HMR_2654,2.0359220115642405
363,RE3229R,HMR_2324,2.0359220115642405
364,HMR_2324,HMR_2914,2.0359220115642405
365,HMR_3117,FAOXC180,2.0359220115642405
366,HMR_1467,r0781,2.0359220115642405
367,HMR_2154,HMR_2654,2.0359220115642405
368,HMR_2326,RE3224R,2.0359220115642405
369,HMR_1467,C3STKR2r,2.0359220115642405
370,r0780,HMR_1473,2.0359220115642405
371,FAOXC180,HMR_3115,2.0359220115642405
372,HMR_1473,r0781,2.0359220115642405
373,r1253,HMR_2164,2.0359220115642405
374,HMR_2654,HMR_2180,2.0359220115642405
375,HMR_0781,HMR_2295,2.035922011576276
376,HMR_2654,HMR_2153,2.035922011576276
377,HMR_1467,SQLEr,2.0359220115623886
378,HMR_0781,HMR_0349,2.0359220115642693
379,RE3228R,DESAT18_3,2.0359220115642693
380,HMR_2626,HMR_2803,2.0359220115642693
381,RE3229R,HMR_2330,2.0359220116086805
382,DESAT18_3,RE3231R,2.0359220116086805
383,RE3243R,HMR_2324,2.0359220116086805
384,HMR_2150,HMR_2654,2.0359220115637777
385,r1253,HMR_2169,2.0359220115637777
386,HMR_3984,RE3147C,2.0359220115642405
387,HMR_2167,HMR_2819,2.0359220115642405
388,DESAT18_3,HMR_2640,2.0359220115637777
389,RE3225R,HMR_2326,2.0359220115637777
390,RE3225R,DESAT18_3,2.0359220115637777
391,r1253,r1316,2.0359220115637777
392,r1253,HMR_2180,2.0359220115637777
393,HMR_2654,HMR_2161,2.0359220115637777
394,HMR_1467,LSTO1r,2.0359220115644727
395,HMR_2326,HMR_2640,2.0359220115637773
396,r1253,HMR_2163,2.0359220115642405
397,HMR_3118,FAOXC180,2.0359220115642405
398,r1253,HMR_2152,2.0359220115642405
399,r1253,HMR_2161,2.0359220115642405
400,HMR_2328,RE3225R,2.035922011555445
401,r1253,r1314,2.035922011555445
402,HMR_1473,C3STKR2r,2.035922011555445
403,HMR_2328,RE3241R,2.035922011555445
404,HMR_1470,LSTO1r,2.035922011555445
405,HMR_2819,HMR_2152,2.035922011555445
406,HMR_2330,HMR_2914,2.035922011563781
407,r1253,HMR_2179,2.0359220114873966
408,HMR_2654,r1316,2.0359220114873966
409,HMR_2654,HMR_2175,2.0359220114873966
410,HMR_1470,r0781,2.0359220114873966
411,r0780,HMR_1470,2.0359220114873966
412,HMR_1473,LSTO1r,2.0359220114873966
413,HMR_2654,HMR_2156,2.0359220114873966
414,HMR_2295,HMR_2191,2.035922011552668
415,HMR_2328,HMR_2809,2.0359220115549816
416,HMR_0349,HMR_10036,2.0359220115642693
417,HMR_2295,HMR_0332,2.0359220115642693
418,HMR_1465,LSTO1r,2.035922011571647
419,FAEL184,HMR_2480,2.0359220115637773
420,RE3242R,HMR_2326,2.035922011562388
421,HMR_1470,C3STKR2r,2.035922011562388
422,HMR_2296,HMR_0268,2.0359220115642946
423,HMR_0746,HMR_0192,2.0359220115637777
424,RE3242R,HMR_2324,2.0359220115637777
425,HMR_0284,HMR_0349,2.0359220115623886
426,r1317,HMR_2654,2.0359220115637777
427,HMR_2809,HMR_2324,2.0359220115637777
428,r1253,HMR_2175,2.0359220115637777
429,HMR_2296,HMR_0332,2.0359220115637777
430,r1253,r1317,2.0359220115637777
431,HMR_2296,HMR_0746,2.0359220115637777
432,HMR_2190,HMR_2295,2.0359220115637777
433,HMR_0268,HMR_0349,2.0359220115637777
434,r1253,HMR_2156,2.0359220115637777
435,HMR_0284,HMR_2295,2.0359220115637777
436,HMR_2654,HMR_2171,2.0359220115637777
437,RE3232R,HMR_2326,2.0359220115637777
438,HMR_2295,HMR_2193,2.0359220115637777
439,HMR_2324,RE3224R,2.0359220115637777
440,r1253,HMR_2165,2.0359220115637777
441,r1253,HMR_2159,2.0359220115637777
442,RE3241R,HMR_2324,2.0359220115637777
443,RE3229R,HMR_2328,2.0359220115637777
444,HMR_2160,HMR_2654,2.0359220115637777
445,HMR_2604,FAS120COA,2.0359220115637777
446,HMR_2174,HMR_2819,2.0359220115637777
447,HMR_10033,HMR_0192,2.0359220115637777
448,r1253,HMR_2158,2.0359220115642405
449,HMR_2295,FACOAL1813,2.0359220115642405
450,RE3244R,HMR_2330,2.0359220115642405
451,RE3228R,HMR_2330,2.0359220115648924
452,HMR_2654,HMR_2163,2.0359220115637777
453,r1253,HMR_2150,2.0359220115637777
454,HMR_3123,FAOXC16C14m,2.0359220115637777
455,HMR_2330,HMR_2640,2.0359220115637777
456,HMR_2654,r1314,2.0359220115637777
457,HMR_1467,LNSTLSr,2.0359220115642405
458,FAOXC16C14m,HMR_3122,2.0359220115642405
459,DESAT18_3,HMR_3984,2.0359220115642405
460,HMR_2819,HMR_2161,2.0359220115642405
461,HMR_2654,HMR_2152,2.0359220115642405
462,HMR_2166,HMR_2654,2.0359220115642405
463,HMR_2819,HMR_2180,2.0359220115642405
464,HMR_2912,HMR_2330,2.0359220115642405
465,r1313,HMR_2819,2.0359220115642405
466,HMR_2819,HMR_2176,2.035922011565286
467,r1317,HMR_2819,2.035922011565286
468,HMR_2819,r1314,2.035922011565286
469,HMR_2912,HMR_2324,2.035922011571006
470,HMR_2912,HMR_2326,2.035922011571006
471,RE3242R,HMR_2330,2.035922011571006
472,HMR_2166,r1253,2.035922011564241
473,HMR_2328,HMR_2912,2.0359220115637777
474,HMR_0284,HMR_10036,2.03592201156424
475,HMR_2654,HMR_2169,2.03592201156424
476,HMR_0636,HMR_4838,2.0359220115637777
477,r0780,HMR_1465,2.0359220115637777
478,HMR_2819,r1316,2.0359220115637777
479,HMR_1465,r0781,2.0359220115637777
480,HMR_0781,HMR_0192,2.0359220115642405
481,HMR_1465,SQLEr,2.035922011563546
482,HMR_2528,RE3171R,2.0359220115637773
483,HMR_2877,HMR_2528,2.0359220115637773
484,HMR_2528,RE3112R,2.0359220115637773
485,HMR_2602,FAS120COA,2.0359220115642693
486,HMR_2526,RE3106R,2.0359220115642405
487,HMR_2526,RE3171R,2.0359220115642405
488,HMR_2526,RE3172R,2.03592201156424
489,RE3113R,HMR_2528,2.0359220115642405
490,HMR_2879,HMR_2528,2.0359220115642405
491,FAEL205,HMR_2489,2.0359220115642405
492,HMR_2654,HMR_2173,2.03592201156424
493,RE3113R,HMR_2526,2.03592201156424
494,RE3228R,HMR_2324,2.03592201156424
495,HMR_2526,RE3110R,2.03592201156424
496,RE3244R,HMR_2324,2.0359220115637773
497,r1253,HMR_2157,2.035922011549701
498,RE3242R,HMR_2328,2.035922011549701
499,FAEL184,HMR_2482,2.035922011549701
500,HMR_2528,RE3106R,2.0359220115540566
501,LNSTLSr,HMR_1465,2.0359220115637777
502,HMR_2654,HMR_2157,2.0359220115637777
503,HMR_2526,RE3112R,2.0359220115637777
504,HMR_2292,HMR_0272,2.0359220115648924
505,HMR_2328,RE3243R,2.035922011567018
506,HMR_2330,RE3243R,2.035922011567018
507,HMR_2654,HMR_2165,2.03592201156424
508,HMR_0332,HMR_0192,2.0359220115642396
509,HMR_4186,HMR_4131,2.0359220115642396
510,HMR_3877,HMR_0636,2.0204756211737394
511,RE3232R,HMR_2328,2.035922011564703
512,HMR_0332,HMR_0349,2.035922011564237
513,HMR_2528,RE3110R,2.0359220115642187
514,HMR_4131,HMR_7465,2.0359220115642187
515,HMR_0332,HMR_10036,2.0359220115642405
516,RE3225R,HMR_2324,2.0359220115651664
517,FAEL184,HMR_2478,2.0359220115642405
518,RE3232R,HMR_2324,2.0359220115642405
519,HMR_2328,HMR_2640,2.0359220115642693
520,HMR_8410,HMR_1040,2.0359220115642405
521,HMR_1059,HMR_8410,2.0359220115642405
522,HMR_1229,HMR_8410,2.0359220115642405
523,HMR_8410,HMR_1344,2.0359220115642405
524,HMR_8410,HMR_2455,2.0359220115642405
525,HMR_1069,HMR_8410,2.0359220115642405
526,HMR_0994,HMR_8410,2.0359220115642405
527,HMR_8410,HMR_2556,2.0359220115642405
528,RE3477C1,HMR_8410,2.0359220115642405
529,HMR_8410,HMR_2552,2.0359220115642405
530,HMR_1281,HMR_8410,2.0359220115642405
531,HMR_1999,HMR_8410,2.0359220115642405
532,HMR_8410,HMR_2565,2.0359220115642405
533,HMR_8410,HMR_2469,2.0359220115642405
534,HMR_8410,HMR_1073,2.0359220115642405
535,HMR_8555,HMR_8410,2.0359220115642405
536,HMR_8410,HMR_2580,2.0359220115642405
537,HMR_1112,HMR_8410,2.0359220115642405
538,HMR_8410,HMR_1318,2.0359220115642405
539,HMR_8410,HMR_1257,2.0359220115642405
540,HMR_8410,HMR_1122,2.0359220115642405
541,HMR_8410,HMR_1387,2.0359220115642405
542,TXB2c,HMR_8410,2.0359220115642405
543,HMR_1365,HMR_8410,2.0359220115642405
544,HMR_8410,HMR_1295,2.0359220115642405
545,HMR_8410,HMR_2440,2.0359220115642405
546,HMR_8410,HMR_1155,2.0359220115642405
547,HMR_8410,HMR_1393,2.0359220115642405
548,HMR_8410,HMR_2584,2.0359220115642405
549,HMR_8410,HMR_0934,2.0359220115642405
550,HMR_8410,HMR_0935,2.0359220115642405
551,HMR_8410,HMR_1319,2.0359220115642405
552,HMR_8410,HMR_2441,2.0359220115642405
553,HMR_2623,HMR_2253,2.035922011564751
554,HMR_8559,HMR_8410,2.035922011564751
555,HMR_8410,HMR_0933,2.035922011564751
556,HMR_8410,HMR_1328,2.035922011564751
557,HMR_0937,HMR_8410,2.035922011564751
558,HMR_2439,HMR_8410,2.035922011564751
559,HMR_8410,HMR_1343,2.035922011564751
560,HMR_8410,HMR_8546,2.035922011564751
561,HMR_2566,HMR_8410,2.035922011564751
562,HMR_8410,HMR_1370,2.035922011564751
563,HMR_8410,HMR_0956,2.035922011564751
564,HMR_0940,HMR_8410,2.035922011564751
565,HMR_8410,HMR_6676,2.035922011564751
566,HMR_2562,HMR_8410,2.035922011564751
567,HMR_8410,CATr,2.035922011571647
568,HMR_0981,HMR_8410,2.035922011571647
569,HMR_8410,HMR_2574,2.035922011571647
