,Reaction 1,Reaction 2,fba_simulation
178,HMR_2282,HMR_3674,2.0359220115623886
179,HMR_2924,HMR_0267,2.0359220115623886
180,HMR_0267,HMR_3655,2.0359220115623886
181,HMR_0267,HMR_2911,2.0359220115623886
182,HMR_3542,HMR_0267,2.0359220115623886
183,HMR_0267,HMR_2903,2.0359220115623886
184,HMR_3670,HMR_0267,2.0359220115623886
185,HMR_3658,HMR_0267,2.0359220115623886
186,HMR_2915,HMR_0267,2.0359220115623886
187,HMR_3541,HMR_0267,2.0359220115623886
188,HMR_3539,HMR_0267,2.0359220115623886
189,HMR_2927,HMR_0267,2.0359220115623886
190,HMR_2899,HMR_0267,2.0359220115623886
191,HMR_2917,HMR_0267,2.0359220115623886
192,HMR_0267,HMR_3669,2.0359220115623886
193,HMR_2921,HMR_0267,2.0359220115623886
194,HMR_2846,HMR_0267,2.0359220115623886
195,HMR_0267,HMR_2708,2.0359220115623886
196,HMR_2834,HMR_0267,2.0359220115623886
197,HMR_0267,HMR_2699,2.0359220115623886
198,HMR_3646,HMR_0267,2.0359220115623886
199,HMR_2832,HMR_0267,2.0359220115623886
200,HMR_3579,HMR_0267,2.0359220115623886
201,RE3243R,HMR_2294,2.0359220115623886
202,HMR_0267,HMR_2814,2.0359220115623886
203,HMR_2816,HMR_0267,2.0359220115623886
204,HMR_3649,HMR_0267,2.0359220115623886
205,HMR_3538,HMR_0267,2.0359220115623886
206,HMR_2681,HMR_0267,2.0359220115623886
207,HMR_3682,HMR_0267,2.0359220115623886
208,HMR_0267,HMR_2798,2.0359220115623886
209,HMR_3585,HMR_2282,2.0359220115623886
210,HMR_2771,HMR_0267,2.0359220115623886
211,HMR_3549,HMR_0267,2.0359220115637777
212,HMR_0267,HMR_3637,2.0359220115637777
213,HMR_3631,HMR_2282,2.0359220115637777
214,HMR_3645,HMR_0267,2.0359220115637777
215,RE3228R,HMR_2294,2.0359220115637777
216,HMR_2711,HMR_0349,2.0359220115642405
217,HMR_3588,HMR_0267,2.0359220115554457
218,HMR_3588,FACOAL1813,2.0359220115554457
219,HMR_3581,HMR_2282,2.0359220115554457
220,HMR_2284,HMR_3632,2.0359220115637777
221,HMR_0267,HMR_3679,2.0359220115637777
222,HMR_2640,HMR_2282,2.03592201156019
223,HMR_2282,HMR_3679,2.03592201156019
224,HMR_3643,HMR_2282,2.03592201156019
225,HMR_2282,HMR_2824,2.0359220115637777
226,HMR_3667,HMR_0267,2.0359220115637777
227,HMR_3662,HMR_0267,2.0359220115642334
228,HMR_0267,HMR_2932,2.0359220115642334
229,HMR_2819,HMR_2155,2.0359220115642334
230,HMR_3627,HMR_2282,2.0359220115642334
231,HMR_3661,HMR_0267,2.0359220115642334
232,HMR_2733,HMR_0267,2.0359220115642405
233,HMR_2292,HMR_0275,2.0359220115642405
234,HMR_3552,FACOAL1813,2.0359220115642405
235,HMR_2162,HMR_2654,2.0359220115642405
236,HMR_2292,HMR_0319,2.0359220115642405
237,HMR_2762,HMR_0267,2.0359220115642405
238,HMR_0267,HMR_3559,2.0359220115642405
239,HMR_3678,HMR_0267,2.0359220115642405
240,HMR_0267,HMR_2687,2.0359220115642405
241,HMR_3232,HMR_0267,2.0359220115642405
242,HMR_3678,HMR_2282,2.0359220115642405
243,HMR_0267,HMR_2822,2.0359220115642405
244,HMR_0773,HMR_10036,2.0359220115642405
245,HMR_3581,HMR_0349,2.0359220115630117
246,RE3112R,HMR_2478,2.03592201156424
247,HMR_3596,HMR_0267,2.03592201156424
248,HMR_0345,HMR_2292,2.0359220115637777
249,HMR_2850,HMR_2282,2.0359220115637777
250,r1313,HMR_2819,2.0359220115642405
251,HMR_2491,HMR_2599,2.035922011564414
252,HMR_3666,HMR_0267,2.0359220115637777
253,HMR_2172,HMR_2604,2.035922011566048
254,RE3122R,HMR_2489,2.0359220115642405
255,HMR_2736,HMR_0267,2.0359220115642405
256,HMR_3656,HMR_0267,2.0359220115642405
257,HMR_0245,HMR_2292,2.0359220115642405
258,HMR_3576,HMR_2284,2.0359220115642405
259,HMR_3565,HMR_2282,2.0359220115642405
260,HMR_2162,HMR_2610,2.0359220115642405
261,HMR_2282,HMR_2903,2.0359220115642405
262,HMR_2154,HMR_2610,2.0359220115642405
263,HMR_2834,HMR_2282,2.0359220115642405
264,HMR_2906,HMR_0267,2.0359220115642405
265,HMR_2154,HMR_2654,2.03592201156424
266,HMR_3569,HMR_2282,2.0359220115637777
267,HMR_2282,HMR_2796,2.0359220115637777
268,HMR_3681,HMR_2282,2.0359220115642405
269,HMR_2282,HMR_3640,2.0359220115642405
270,HMR_2604,HMR_2169,2.0359220115637777
271,HMR_2169,HMR_2819,2.0359220115642405
272,HMR_2836,HMR_0267,2.0359220115637777
273,HMR_0267,HMR_3550,2.0359220115637777
274,HMR_0357,HMR_2292,2.0359220115637777
275,HMR_2282,HMR_2699,2.0359220115637777
276,HMR_2284,HMR_3538,2.0359220115637777
277,HMR_2284,HMR_3654,2.0359220115637777
278,HMR_2284,HMR_3647,2.0359220115637777
279,HMR_2836,HMR_2284,2.0359220115637777
280,HMR_2284,HMR_2648,2.0359220115637777
281,HMR_3658,HMR_2284,2.0359220115637777
282,HMR_2915,HMR_2284,2.0359220115637777
283,HMR_2917,HMR_2284,2.0359220115637777
284,HMR_2284,HMR_2848,2.0359220115637777
285,HMR_2874,HMR_2284,2.0359220115637777
286,HMR_2284,HMR_2736,2.0359220115637777
287,HMR_2284,HMR_2903,2.0359220115637777
288,HMR_2284,HMR_3648,2.0359220115637777
289,HMR_2284,HMR_2814,2.0359220115637777
290,HMR_2284,HMR_3653,2.0359220115637777
291,HMR_2284,HMR_3651,2.0359220115637777
292,HMR_2284,HMR_3559,2.0359220115637777
293,HMR_3667,HMR_2284,2.0359220115637777
294,HMR_2284,HMR_3629,2.0359220115637777
295,HMR_2284,HMR_2708,2.0359220115637777
296,HMR_2284,HMR_2830,2.0359220115637777
297,HMR_2792,HMR_2284,2.0359220115637777
298,HMR_2284,HMR_3595,2.0359220115637777
299,HMR_2604,HMR_0188,2.0359220115642405
300,HMR_2284,HMR_3660,2.0359220115642405
301,HMR_2284,HMR_3626,2.0359220115642405
302,HMR_2284,HMR_3256,2.0359220115642405
303,HMR_2844,HMR_2284,2.0359220115642405
304,HMR_3673,HMR_0267,2.0359220115642405
305,HMR_2284,HMR_3655,2.0359220115642405
306,HMR_2908,HMR_0267,2.0359220115642405
307,HMR_2284,HMR_2812,2.0359220115642405
308,HMR_0267,HMR_3547,2.0359220115642405
309,HMR_2284,ELAIDCPT2,2.0359220115642405
310,HMR_2927,HMR_2284,2.0359220115642405
311,HMR_3650,HMR_0267,2.0359220115642405
312,HMR_2284,HMR_3583,2.0359220115642405
313,HMR_2284,HMR_2842,2.0359220115642405
314,HMR_2284,HMR_2657,2.0359220115642405
315,HMR_3232,HMR_2282,2.0359220115642405
316,HMR_2926,HMR_2284,2.0359220115642405
317,HMR_3584,HMR_2284,2.0359220115642405
318,HMR_0405,HMR_0397,2.035922011566555
319,HMR_3566,HMR_0267,2.0359220115637777
320,HMR_0267,HMR_3250,2.0359220115637773
321,HMR_2284,HMR_2796,2.0359220115637773
322,HMR_0381,HMR_2292,2.0359220115637773
323,HMR_2284,HMR_3633,2.0359220115637777
324,HMR_3577,HMR_0397,2.0359220115637777
325,HMR_0781,HMR_0397,2.0359220115637777
326,HMR_2633,HMR_2824,2.0359220115642405
327,HMR_3579,HMR_2282,2.0359220115642405
328,HMR_2604,HMR_2158,2.0359220115637777
329,HMR_3594,HMR_0397,2.0359220115637777
330,HMR_2282,HMR_3644,2.0359220115637777
331,HMR_3580,HMR_0397,2.0359220115637777
332,HMR_2927,HMR_2282,2.0359220115637777
333,HMR_3585,HMR_0349,2.0359220115637777
334,HMR_3544,HMR_0397,2.0359220115637777
335,HMR_3563,HMR_0349,2.0359220115637777
336,HMR_3553,HMR_0349,2.0359220115637777
337,HMR_3568,HMR_0349,2.0359220115637777
338,HMR_2657,HMR_0267,2.0359220115637777
339,HMR_3538,HMR_0349,2.0359220115637777
340,HMR_3561,HMR_0397,2.0359220115637777
341,HMR_0349,HMR_3573,2.0359220115637777
342,HMR_3572,HMR_0349,2.0359220115637777
343,HMR_0349,HMR_3557,2.0359220115637777
344,HMR_3636,HMR_2282,2.0359220115637777
345,HMR_2284,HMR_2920,2.0359220115637777
346,HMR_3549,HMR_0397,2.0359220115637777
347,HMR_0267,HMR_0753,2.0359220115637777
348,HMR_2282,HMR_3557,2.0359220115651664
349,HMR_3567,HMR_2633,2.0359220115651664
350,HMR_3650,HMR_2284,2.0359220115651664
351,HMR_3549,HMR_0349,2.0359220115637773
352,HMR_0773,HMR_0397,2.0359220115642405
353,HMR_2282,HMR_3655,2.0359220115642405
354,HMR_3555,HMR_0267,2.0359220115642405
355,HMR_3549,HMR_2282,2.0359220115642405
356,HMR_3582,HMR_0349,2.0359220115637777
357,HMR_3570,HMR_0349,2.0359220115637777
358,HMR_0349,HMR_3559,2.0359220115637777
359,HMR_2284,HMR_3539,2.0359220115637777
360,HMR_2610,HMR_2156,2.0359220115637777
361,HMR_3586,HMR_0397,2.0359220115637777
362,HMR_3570,HMR_2282,2.0359220115637777
363,HMR_3561,HMR_0349,2.0359220115637777
364,HMR_2284,HMR_3630,2.0359220115637777
365,HMR_3571,HMR_0397,2.0359220115637777
366,HMR_0773,HMR_0349,2.0359220115637777
367,HMR_3580,HMR_0349,2.0359220115637777
368,HMR_2654,HMR_2169,2.0359220115637777
369,HMR_3636,HMR_0267,2.0359220115637777
370,HMR_2284,HMR_3671,2.0359220115637777
371,RE3119R,HMR_2489,2.0359220115637777
372,HMR_3594,HMR_0349,2.0359220115637777
373,HMR_2282,HMR_2930,2.0359220115637777
374,HMR_0301,HMR_2292,2.0359220115637777
375,r1253,HMR_2156,2.0359220115637777
376,HMR_3567,HMR_0397,2.0359220115637777
377,HMR_0349,HMR_3591,2.0359220115637773
378,HMR_3545,HMR_0397,2.0359220115637777
379,HMR_3593,HMR_2284,2.0359220115637777
380,HMR_3547,HMR_0397,2.0359220115637777
381,HMR_2610,HMR_2153,2.0359220115637777
382,HMR_3588,HMR_2284,2.0359220115637777
383,HMR_0309,HMR_2292,2.0359220115637777
384,HMR_3594,HMR_2282,2.0359220115637777
385,HMR_0267,HMR_3640,2.0359220115637777
386,HMR_3676,HMR_2282,2.0359220115651375
387,HMR_2633,HMR_3586,2.0359220115651375
388,HMR_2762,HMR_2284,2.0359220115651375
389,HMR_0267,HMR_3595,2.0359220115650793
390,HMR_3628,HMR_2282,2.03592201156424
391,HMR_2282,HMR_3595,2.0359220115642405
392,HMR_3589,HMR_0397,2.0359220115642405
393,HMR_3558,HMR_0349,2.0359220115642405
394,HMR_0267,HMR_3571,2.0359220115642405
395,HMR_2929,HMR_2282,2.0359220115642405
396,HMR_2733,HMR_2282,2.0359220115642405
397,HMR_2284,HMR_2911,2.0359220115642405
398,HMR_0421,HMR_2292,2.0359220115642405
399,RE3227R,HMR_2294,2.0359220115642405
400,HMR_2330,HMR_2914,2.0359220115642405
401,HMR_3627,HMR_0267,2.0359220115642405
402,HMR_1465,r0781,2.0359220115644723
403,HMR_2284,HMR_3596,2.0359220115644723
404,HMR_0753,HMR_0397,2.035922011564472
405,HMR_0200,HMR_2292,2.0359220115642405
406,HMR_3593,HMR_0267,2.0359220115642405
407,HMR_3539,HMR_0349,2.035922011564472
408,HMR_2428,HMR_2901,2.035922011564472
409,HMR_2672,HMR_0267,2.0359220115642405
410,HMR_2284,HMR_2929,2.0359220115642405
411,HMR_2326,HMR_2914,2.0359220115642405
412,HMR_0648,HMR_0589,2.0359220115642405
413,HMR_3593,HMR_0349,2.0359220115642405
414,HMR_3581,HMR_0397,2.0359220115642405
415,HMR_2178,HMR_2819,2.0359220115642405
416,HMR_2785,HMR_2489,2.0359220115642405
417,HMR_3676,HMR_2284,2.0359220115642405
418,HMR_3558,HMR_2284,2.0359220115642405
419,HMR_3659,HMR_2282,2.03592201156424
420,HMR_0267,HMR_3231,2.03592201156424
421,HMR_2844,HMR_0267,2.0359220115642405
422,DMATTx,HMR_1454,2.0359220115642405
423,HMR_2850,HMR_0267,2.0359220115642405
424,HMR_2816,HMR_2284,2.0359220115642405
425,HMR_3628,HMR_2284,2.0359220115642405
426,HMR_0349,HMR_3595,2.0359220115642405
427,HMR_3544,HMR_0349,2.0359220115642405
428,HMR_0267,HMR_3633,2.0359220115642405
429,HMR_2284,HMR_2611,2.0359220115642405
430,HMR_2282,HMR_3580,2.0359220115642405
431,HMR_3552,HMR_2282,2.0359220115642405
432,HMR_2284,HMR_3663,2.0359220115642405
433,HMR_2328,HMR_2914,2.0359220115637777
434,HMR_3680,HMR_2284,2.0359220115637777
435,HMR_0385,HMR_2292,2.0359220115642405
436,HMR_3555,HMR_2282,2.0359220115642405
437,HMR_2794,HMR_0267,2.0359220115642405
438,HMR_3628,HMR_0267,2.0359220115642405
439,HMR_2912,HMR_2326,2.0359220115642405
440,HMR_2282,HMR_3669,2.0359220115642405
441,HMR_3559,HMR_0397,2.0359220115642405
442,HMR_2179,HMR_2654,2.0359220115642405
443,HMR_2284,HMR_3659,2.0359220115642405
444,HMR_10038,HMR_2633,2.0359220115642405
445,HMR_2284,HMR_10038,2.0359220115637777
446,HMR_3680,HMR_2282,2.0359220115637777
447,HMR_3583,HMR_2282,2.0359220115637777
448,HMR_2856,HMR_2284,2.0359220115637777
449,HMR_2654,HMR_2176,2.0359220115637777
450,HMR_0405,HMR_0267,2.0359220115642405
451,HMR_2284,HMR_3543,2.0359220115642405
452,HMR_3563,HMR_2282,2.0359220115642405
453,HMR_2640,FACOAL1813,2.0359220115637777
454,HMR_3252,HMR_0267,2.0359220115637777
455,HMR_2912,HMR_2324,2.0359220115642422
456,HMR_3675,HMR_0267,2.0359220115642405
457,HMR_2625,HMR_0213,2.0359220115642405
458,r1317,HMR_2819,2.0359220115642693
459,HMR_0393,HMR_2292,2.03592201156424
460,HMR_0331,HMR_2292,2.03592201156424
461,HMR_3578,HMR_0397,2.035922011563952
462,HMR_3577,FACOAL1813,2.035922011563952
463,HMR_3673,HMR_2633,2.0359220115637777
464,HMR_2292,HMR_0389,2.0359220115637777
465,HMR_3548,HMR_2282,2.0359220115637777
466,HMR_2809,HMR_2633,2.0359220115637777
467,HMR_2284,HMR_2809,2.0359220115637777
468,HMR_2292,HMR_0369,2.0359220115637777
469,HMR_2150,HMR_2610,2.0359220115642405
470,HMR_2762,HMR_2282,2.0359220115642405
471,HMR_2654,HMR_2158,2.035922011567018
472,HMR_3648,HMR_2282,2.0359220115642405
473,HMR_3660,HMR_2282,2.0359220115642405
474,HMR_2169,HMR_2610,2.0359220115642405
475,HMR_3562,HMR_0397,2.0359220115642396
476,HMR_3563,HMR_0267,2.0359220115642334
477,HMR_2284,HMR_3549,2.0359220115642334
478,HMR_2284,HMR_3669,2.0359220115642334
479,HMR_3554,HMR_2284,2.0359220115693324
480,HMR_3563,HMR_2284,2.0359220115637777
481,HMR_2284,HMR_2788,2.0359220115637777
482,HMR_3564,HMR_2284,2.0359220115642405
483,HMR_3564,HMR_0267,2.035922011554982
484,HMR_3554,HMR_0349,2.0359220115642405
485,HMR_2284,HMR_3639,2.0359220115642405
486,HMR_3574,HMR_0267,2.0359220115642405
487,HMR_3554,FACOAL1813,2.0359220115642405
488,HMR_2844,HMR_2282,2.0359220115642405
489,HMR_3583,HMR_0267,2.0359220115637777
490,HMR_2693,HMR_0267,2.0359220115637777
491,HMR_0267,HMR_3647,2.0359220115637777
492,HMR_3590,HMR_0267,2.0359220115641246
493,HMR_2599,HMR_2478,2.0359220115641246
494,HMR_3625,HMR_0267,2.0359220115641246
495,HMR_3675,HMR_2282,2.0359220115641246
496,HMR_3577,HMR_2633,2.0359220115641246
497,HMR_2292,HMR_0327,2.0359220115641246
498,HMR_3632,HMR_0267,2.0359220115641246
499,HMR_2901,HMR_2423,2.0359220115642405
500,HMR_3561,HMR_2284,2.035922011563789
501,HMR_2611,HMR_0267,2.0359220115642622
502,HMR_2859,HMR_0349,2.0359220115637777
503,HMR_3539,HMR_0397,2.0359220115637777
504,HMR_2926,HMR_0267,2.0359220115637777
505,HMR_3568,HMR_0267,2.0359220115637777
506,HMR_2284,HMR_2872,2.0359220115637777
507,HMR_2792,HMR_0267,2.0359220115637777
508,HMR_3673,HMR_2282,2.0359220115637777
509,HMR_2846,FACOAL1813,2.0359220115637777
510,FACOAL1813,HMR_2842,2.0359220115637777
511,FACOAL1813,HMR_3644,2.0359220115637777
512,HMR_2790,FACOAL1813,2.0359220115637777
513,HMR_2874,FACOAL1813,2.0359220115637777
514,HMR_2924,FACOAL1813,2.0359220115637777
515,HMR_3636,FACOAL1813,2.0359220115637777
516,HMR_3681,FACOAL1813,2.0359220115637777
517,HMR_2918,FACOAL1813,2.0359220115637777
518,FACOAL1813,HMR_2651,2.0359220115637777
519,HMR_3657,FACOAL1813,2.0359220115637777
520,HMR_3555,FACOAL1813,2.0359220115637777
521,FACOAL1813,ELAIDCPT2,2.0359220115637777
522,HMR_2926,FACOAL1813,2.0359220115637777
523,HMR_3631,FACOAL1813,2.0359220115637777
524,FACOAL1813,HMR_2798,2.0359220115637777
525,FACOAL1813,HMR_2930,2.0359220115637777
526,HMR_3541,FACOAL1813,2.0359220115637777
527,HMR_2622,FACOAL1813,2.0359220115637777
528,HMR_3658,FACOAL1813,2.0359220115637777
529,HMR_2872,FACOAL1813,2.0359220115637777
530,HMR_2832,FACOAL1813,2.0359220115637777
531,FACOAL1813,HMR_3679,2.0359220115637777
532,FACOAL1813,HMR_3626,2.0359220115637777
533,HMR_2906,FACOAL1813,2.0359220115637777
534,HMR_2856,FACOAL1813,2.0359220115637777
535,HMR_3648,FACOAL1813,2.0359220115637777
536,HMR_3678,FACOAL1813,2.0359220115637777
537,HMR_3538,FACOAL1813,2.0359220115637777
538,FACOAL1813,HMR_3683,2.0359220115637777
539,HMR_3562,FACOAL1813,2.0359220115637777
540,HMR_2806,FACOAL1813,2.0359220115637777
541,FACOAL1813,HMR_3559,2.0359220115637777
542,HMR_3625,FACOAL1813,2.0359220115637777
543,HMR_2681,FACOAL1813,2.0359220115637777
544,HMR_2611,FACOAL1813,2.0359220115637777
545,FACOAL1813,HMR_3633,2.0359220115637777
546,HMR_2733,FACOAL1813,2.0359220115637777
547,HMR_3553,FACOAL1813,2.0359220115637777
548,HMR_2690,FACOAL1813,2.0359220115637777
549,HMR_3643,FACOAL1813,2.0359220115637777
550,HMR_3233,FACOAL1813,2.0359220115637777
551,FACOAL1813,HMR_3231,2.0359220115637777
552,FACOAL1813,HMR_2932,2.0359220115637777
553,HMR_3230,FACOAL1813,2.0359220115637777
554,FACOAL1813,HMR_3595,2.0359220115637777
555,HMR_3660,FACOAL1813,2.0359220115637777
556,HMR_3540,HMR_0349,2.0359220115637777
557,FACOAL1813,HMR_2699,2.0359220115637777
558,HMR_3556,FACOAL1813,2.0359220115637777
