,Reaction 1,Reaction2
873,HMR_2284,HMR_2693
874,HMR_3590,HMR_2282
875,HMR_2654,HMR_2153
876,HMR_0267,HMR_2648
877,HMR_3571,HMR_0349
878,HMR_3541,HMR_2282
879,HMR_3552,HMR_2284
880,HMR_3657,HMR_0267
881,HMR_2604,HMR_2171
882,HMR_2785,HMR_2311
883,HMR_2478,RE3106R
884,HMR_3593,FACOAL1813
885,HMR_2486,RE3119R
886,HMR_1473,LNSTLSr
887,HMR_2292,HMR_0204
888,HMR_3558,HMR_0267
889,HMR_7588,HMR_0525
890,HMR_2164,HMR_2819
891,HMR_3556,HMR_2282
892,HMR_7588,HMR_0486
893,r1253,HMR_2162
894,HMR_7588,HMR_0524
895,HMR_3568,HMR_2284
896,HMR_3678,HMR_2284
897,HMR_2282,HMR_2812
898,HMR_2292,HMR_0213
899,HMR_0267,HMR_2651
900,HMR_0433,HMR_2292
901,HMR_2633,HMR_5133
902,HMR_2284,HMR_2640
903,FACOAL1813,HMR_2911
904,HMR_3654,HMR_0267
905,HMR_0405,HMR_0349
906,HMR_2491,HMR_2785
907,HMR_2154,HMR_2604
908,HMR_2736,FACOAL1813
909,HMR_3579,FACOAL1813
910,HMR_3585,HMR_0267
911,HMR_10033,HMR_0267
912,HMR_2284,HMR_3644
913,HMR_3585,FACOAL1813
914,r1253,r1313
915,HMR_3572,FACOAL1813
916,HMR_3569,HMR_0397
917,HMR_2693,HMR_2282
918,HMR_3573,HMR_0397
919,HMR_2909,HMR_0267
920,HMR_0503,HMR_7588
921,HMR_5141,HMR_2633
922,HMR_2604,HMR_2165
923,HMR_3230,HMR_2282
924,HMR_0267,HMR_3557
925,HMR_3229,C161CPT22
926,r1253,HMR_2178
927,HMR_3554,HMR_2282
928,HMR_2284,HMR_2908
929,HMR_5141,HMR_0267
930,HMR_3579,HMR_0397
931,HMR_3232,FACOAL1813
932,RE3231R,HMR_2317
933,HMR_3552,HMR_0397
934,RE3232R,HMR_2319
935,HMR_2292,HMR_0293
936,HMR_3596,HMR_0349
937,HMR_3548,HMR_0267
938,HMR_7588,HMR_0499
939,HMR_3556,HMR_0397
940,HMR_3682,HMR_2282
941,HMR_3546,HMR_0349
942,HMR_3115,HMR_0267
943,HMR_2284,HMR_3652
944,HMR_0781,HMR_10036
945,HMR_2292,HMR_0323
946,HMR_2284,HMR_2832
947,HMR_2800,HMR_0267
948,HMR_2785,HMR_2309
949,HMR_3593,HMR_2282
950,HMR_3570,HMR_0397
951,HMR_2785,HMR_2417
952,HMR_2819,HMR_2168
953,HMR_3665,HMR_0267
954,HMR_2672,HMR_2282
955,HMR_2475,RE3110R
956,HMR_3560,HMR_0349
957,HMR_3558,FACOAL1813
958,HMR_2622,HMR_2284
959,HMR_3542,HMR_0397
960,HMR_0267,HMR_0773
961,HMR_0267,HMR_3677
962,HMR_3628,FACOAL1813
963,HMR_3552,HMR_0349
964,HMR_3562,HMR_2284
965,HMR_2284,HMR_2651
966,r1253,HMR_2160
967,FACOAL1813,HMR_3647
968,HMR_2282,HMR_3626
969,HMR_2486,HMR_2868
970,HMR_2284,HMR_2798
971,HMR_2785,HMR_2480
972,HMR_3542,HMR_2284
973,HMR_3548,HMR_0349
974,HMR_2160,HMR_2610
975,HMR_3544,HMR_0267
976,HMR_0527,HMR_7588
977,HMR_3668,HMR_2282
978,HMR_3661,HMR_2282
979,HMR_3546,HMR_0267
980,HMR_3672,HMR_0267
981,HMR_5149,HMR_0267
982,HMR_2284,HMR_2850
983,HMR_2909,HMR_2282
984,HMR_2524,HMR_2395
985,HMR_3659,FACOAL1813
986,HMR_2284,HMR_3661
987,FACOAL1813,HMR_3578
988,RE3226R,HMR_2326
989,HMR_0188,HMR_2292
990,HMR_2635,C161CPT22
991,HMR_3588,HMR_2282
992,HMR_2520,HMR_2599
993,HMR_3652,FACOAL1813
994,HMR_3592,HMR_2284
995,HMR_2690,HMR_0267
996,RE3162R,HMR_2430
997,HMR_2284,HMR_3625
998,HMR_3680,HMR_0267
999,HMR_2282,HMR_3642
1000,HMR_2785,HMR_2428
1001,FACOAL1813,HMR_3547
1002,HMR_3629,FACOAL1813
1003,HMR_2167,HMR_2610
1004,HMR_2790,HMR_0267
1005,HMR_3554,HMR_0267
1006,HMR_3594,HMR_0267
1007,HMR_3555,HMR_0397
1008,HMR_2282,HMR_2814
1009,HMR_2806,HMR_2282
1010,HMR_2923,HMR_2284
1011,HMR_3676,HMR_0267
1012,HMR_0496,HMR_7588
1013,HMR_3572,HMR_0397
1014,FACOAL1813,HMR_3591
1015,HMR_3567,HMR_0349
1016,HMR_2610,HMR_2176
1017,HMR_0349,HMR_3578
1018,HMR_2846,HMR_2282
1019,HMR_0192,HMR_3183
1020,HMR_0267,HMR_3572
1021,RE3120R,HMR_2489
1022,RE3226R,HMR_2324
1023,HMR_10033,HMR_0397
1024,HMR_0267,HMR_2618
1025,HMR_2284,HMR_3674
1026,RE3229R,HMR_2309
1027,HMR_3566,HMR_0349
1028,HMR_2284,HMR_3636
1029,HMR_2874,HMR_2282
1030,HMR_0267,HMR_2930
1031,HMR_5137,HMR_2282
1032,HMR_1440,MEVK1x
1033,HMR_0349,HMR_3575
1034,HMR_2599,HMR_2294
1035,HMR_0517,HMR_7588
1036,HMR_4526,HMR_8767
1037,HMR_3666,FACOAL1813
1038,HMR_3579,HMR_0349
1039,HMR_0495,HMR_7588
1040,HMR_3984,HMR_0589
1041,r1253,HMR_2164
1042,HMR_2478,RE3110R
1043,HMR_2929,FACOAL1813
1044,RE3228R,HMR_2309
1045,HMR_3567,HMR_2284
1046,HMR_2785,HMR_2430
1047,HMR_3564,HMR_2282
1048,HMR_3656,HMR_2282
1049,HMR_0502,HMR_7588
1050,HMR_3556,HMR_0267
1051,FACOAL1813,HMR_3557
1052,HMR_3682,HMR_2284
1053,HMR_2522,HMR_2397
1054,HMR_3582,HMR_0267
1055,HMR_0779,HMR_0397
1056,HMR_3558,HMR_2282
1057,HMR_2282,HMR_3250
1058,HMR_3625,HMR_2282
1059,HMR_3552,HMR_0267
1060,HMR_0536,HMR_7588
1061,LNSTLSr,HMR_1465
1062,HMR_1470,LNSTLSr
1063,HMR_3552,HMR_2633
1064,HMR_2284,HMR_3590
1065,HMR_3584,HMR_0267
1066,FACOAL1813,HMR_3250
1067,HMR_3252,HMR_2282
1068,HMR_2284,HMR_3573
1069,r1317,HMR_2654
1070,HMR_2282,HMR_3547
1071,HMR_0267,HMR_3639
1072,HMR_2292,HMR_0417
1073,HMR_2926,HMR_2282
1074,HMR_3584,HMR_0397
1075,RE3230R,HMR_2317
1076,HMR_2824,FACOAL1813
1077,RE3163R,HMR_2430
1078,HMR_3564,FACOAL1813
1079,HMR_2284,HMR_3683
1080,HMR_3564,HMR_0349
1081,HMR_0267,HMR_3642
1082,HMR_1467,r0781
1083,HMR_1467,SQLEr
1084,HMR_2526,RE3173R
1085,HMR_2284,HMR_3250
1086,HMR_2524,HMR_2397
1087,RE3228R,HMR_2305
1088,HMR_2284,HMR_3681
1089,HMR_2654,HMR_2171
1090,HMR_3664,HMR_2284
1091,HMR_0267,HMR_3573
1092,HMR_2819,HMR_2156
1093,HMR_3560,FACOAL1813
1094,HMR_3590,FACOAL1813
1095,HMR_2179,HMR_2819
1096,HMR_0267,HMR_3591
1097,HMR_2633,HMR_3547
1098,HMR_2284,HMR_5139
1099,HMR_2284,HMR_3637
1100,HMR_3569,HMR_0349
1101,RE3224R,HMR_2311
1102,HMR_0509,HMR_7588
1103,HMR_2654,HMR_2157
1104,HMR_0501,HMR_7588
1105,HMR_3664,FACOAL1813
1106,HMR_2528,RE3174R
1107,HMR_2604,HMR_2157
1108,HMR_3662,HMR_2282
1109,HMR_3589,FACOAL1813
1110,HMR_5143,FACOAL1813
1111,HMR_2284,HMR_3657
1112,HMR_2806,HMR_0267
1113,HMR_2284,HMR_3589
1114,RE3226R,HMR_2330
1115,HMR_0267,HMR_2842
1116,HMR_3542,FACOAL1813
1117,HMR_3596,FACOAL1813
1118,HMR_2844,FACOAL1813
1119,HMR_3554,HMR_0397
1120,HMR_3583,HMR_0349
1121,HMR_0233,HMR_2292
1122,HMR_3568,FACOAL1813
1123,HMR_5132,HMR_0267
1124,HMR_3641,HMR_2633
1125,HMR_2771,HMR_2282
1126,HMR_2848,HMR_2282
1127,HMR_2927,FACOAL1813
1128,RE3113R,HMR_2480
1129,HMR_3566,HMR_0397
1130,HMR_2284,HMR_3547
1131,HMR_3582,FACOAL1813
1132,HMR_2282,HMR_2651
1133,HMR_2415,HMR_2599
1134,HMR_2421,HMR_2599
1135,HMR_3553,HMR_0267
1136,HMR_0489,HMR_7588
1137,HMR_0543,HMR_7588
1138,RE3113R,HMR_2475
1139,FACOAL1813,HMR_2822
1140,HMR_3542,HMR_0349
1141,HMR_2908,FACOAL1813
1142,HMR_2160,HMR_2819
1143,HMR_2284,HMR_3643
1144,HMR_2284,HMR_3544
1145,HMR_0267,HMR_2796
1146,RE3165R,HMR_2421
1147,HMR_2856,HMR_2282
1148,HMR_3548,FACOAL1813
1149,HMR_3555,HMR_0349
1150,FACOAL1813,HMR_3543
1151,HMR_0249,HMR_2292
1152,HMR_3596,HMR_0397
1153,HMR_2166,HMR_2604
1154,HMR_2921,HMR_2284
1155,HMR_1470,DHCR71r
1156,HMR_2284,HMR_2838
1157,HMR_2284,HMR_3581
1158,RE3232R,HMR_2317
1159,HMR_2282,HMR_3578
1160,HMR_3654,HMR_2282
1161,HMR_0541,HMR_7588
1162,HMR_2915,HMR_2282
1163,FACOAL1813,HMR_3580
1164,HMR_2909,FACOAL1813
1165,HMR_2493,HMR_2868
1166,HMR_3185,HMR_0192
1167,HMR_2669,FACOAL1813
1168,HMR_0425,HMR_2292
1169,FACOAL1813,HMR_2687
1170,HMR_3591,HMR_0397
1171,HMR_2657,FACOAL1813
1172,HMR_0267,HMR_3586
1173,RE3113R,HMR_2478
1174,HMR_0267,HMR_3587
1175,HMR_3670,FACOAL1813
1176,RE3229R,HMR_2294
1177,FACOAL1813,HMR_2708
1178,RE3241R,HMR_2294
1179,HMR_3653,HMR_0267
1180,HMR_2162,HMR_2819
1181,r1313,HMR_2654
1182,HMR_3657,HMR_2282
1183,FACOAL1813,HMR_3550
1184,HMR_3583,FACOAL1813
1185,HMR_2599,HMR_2480
1186,HMR_2918,HMR_2282
1187,HMR_1448,PMEVKx
1188,HMR_3577,HMR_2284
1189,HMR_3558,HMR_0397
1190,HMR_3566,HMR_2284
1191,HMR_2610,HMR_2175
1192,HMR_0758,HMR_10036
1193,HMR_2284,HMR_3569
1194,HMR_3650,HMR_2282
1195,FACOAL1813,HMR_3669
1196,HMR_3584,HMR_2282
1197,HMR_2284,HMR_3232
1198,r1315,HMR_2819
1199,HMR_2800,FACOAL1813
1200,HMR_2486,RE3122R
1201,HMR_2809,HMR_2294
1202,HMR_3593,HMR_2633
1203,HMR_2785,HMR_2518
1204,HMR_2794,FACOAL1813
1205,HMR_3592,HMR_0349
1206,HMR_2284,HMR_3649
1207,HMR_3651,HMR_2282
1208,HMR_3562,HMR_2282
1209,HMR_3641,HMR_2282
1210,HMR_2491,HMR_2868
1211,HMR_5136,FACOAL1813
1212,HMR_2908,HMR_2282
1213,HMR_2284,HMR_2669
1214,HMR_2633,HMR_3640
1215,RE3170R,HMR_2515
1216,HMR_2872,HMR_0267
1217,HMR_2284,HMR_3642
1218,HMR_10038,HMR_2282
1219,HMR_2284,HMR_3594
1220,HMR_8767,HMR_4527
1221,HMR_0516,HMR_7588
1222,HMR_2920,HMR_2282
1223,HMR_2819,r1316
1224,HMR_2690,HMR_2282
1225,HMR_2284,HMR_2771
1226,HMR_2611,HMR_2282
1227,HMR_2872,HMR_2282
1228,HMR_0589,PCHOLPm_hs
1229,HMR_2284,HMR_3670
1230,HMR_2284,HMR_2924
1231,HMR_2282,HMR_2842
1232,FACOAL1813,HMR_3640
1233,HMR_2785,HMR_2330
1234,HMR_2819,r1314
1235,HMR_2428,HMR_2768
1236,HMR_2625,HMR_2253
1237,RE3167R,HMR_2415
1238,HMR_2528,RE3176R
1239,HMR_2284,HMR_2681
1240,HMR_2282,HMR_3543
1241,HMR_0589,PETOHMm_hs
1242,HMR_0779,HMR_0349
1243,HMR_2486,HMR_2785
1244,HMR_3551,HMR_0267
1245,RE3169R,HMR_2518
1246,HMR_2480,RE3110R
1247,HMR_3646,FACOAL1813
1248,RE3172R,HMR_2515
1249,HMR_2284,HMR_3627
1250,HMR_2284,HMR_3587
1251,HMR_3115,FACOAL1813
1252,HMR_3554,HMR_2633
1253,HMR_0589,HMR_8441
1254,r1315,HMR_2654
1255,HMR_2292,HMR_0267
1256,HMR_0429,HMR_2292
1257,HMR_3547,HMR_0349
1258,HMR_2491,RE3122R
1259,HMR_2417,RE3168R
1260,HMR_2819,HMR_2158
1261,HMR_2284,HMR_3675
1262,HMR_2604,HMR_2161
1263,HMR_0267,HMR_3674
1264,HMR_2282,HMR_3586
1265,HMR_3568,HMR_0397
1266,HMR_2315,HMR_2785
1267,HMR_2154,r1253
1268,HMR_2284,HMR_3555
1269,HMR_3553,HMR_2282
1270,HMR_3670,HMR_2282
1271,HMR_2282,HMR_3639
1272,HMR_2920,HMR_0267
1273,HMR_3541,HMR_0397
1274,HMR_3635,HMR_0267
1275,HMR_2599,HMR_2515
1276,HMR_3550,HMR_0397
1277,HMR_3590,HMR_0349
1278,HMR_3577,HMR_0267
1279,HMR_3551,HMR_0397
1280,HMR_0648,HMR_0636
1281,HMR_3589,HMR_0267
1282,HMR_2921,FACOAL1813
1283,HMR_2324,RE3236R
1284,RE3112R,HMR_2475
1285,HMR_2785,HMR_2317
1286,HMR_2640,HMR_0267
1287,HMR_0373,HMR_2292
1288,HMR_3680,FACOAL1813
1289,HMR_3567,HMR_2282
1290,HMR_2633,HMR_5147
1291,HMR_3574,HMR_0349
1292,HMR_5131,FACOAL1813
1293,HMR_0497,HMR_7588
1294,HMR_0267,HMR_3543
1295,HMR_2282,HMR_5147
1296,HMR_2282,HMR_2798
1297,HMR_3595,HMR_0397
1298,RE3232R,HMR_2321
1299,HMR_0514,HMR_7588
1300,HMR_3541,HMR_2284
1301,HMR_3563,FACOAL1813
1302,r0780,HMR_1465
1303,HMR_3583,HMR_0397
1304,HMR_3562,HMR_0267
1305,HMR_3567,HMR_0267
1306,HMR_2284,HMR_3645
1307,HMR_3256,HMR_0267
1308,HMR_3581,HMR_2633
1309,HMR_2330,RE3236R
1310,HMR_2809,FACOAL1813
1311,HMR_2166,HMR_2610
1312,HMR_2819,HMR_2157
1313,r1253,HMR_2157
1314,HMR_2899,FACOAL1813
1315,HMR_2480,RE3106R
1316,HMR_3254,HMR_2282
1317,HMR_0377,HMR_2292
1318,HMR_2282,HMR_3683
1319,HMR_3584,FACOAL1813
1320,HMR_2282,HMR_2932
1321,HMR_0437,HMR_2292
1322,HMR_0493,HMR_7588
1323,HMR_0513,HMR_7588
1324,HMR_2491,RE3119R
1325,HMR_5131,HMR_2282
1326,HMR_3565,FACOAL1813
1327,RE3235R,HMR_2326
1328,HMR_0192,HMR_3182
1329,RE3234R,HMR_2324
1330,HMR_2915,FACOAL1813
1331,HMR_2284,HMR_3666
1332,HMR_7588,HMR_0523
1333,RE3161R,HMR_2430
1334,HMR_5148,HMR_2633
1335,HMR_2874,HMR_0267
1336,HMR_3226,C161CPT22
1337,HMR_3666,HMR_2282
1338,HMR_3565,HMR_0267
1339,FACOAL1813,HMR_3642
1340,RE3163R,HMR_2426
1341,HMR_2284,HMR_2822
1342,HMR_2830,HMR_0267
1343,RE3234R,HMR_2330
1344,HMR_2868,HMR_2489
1345,HMR_2528,RE3175R
1346,HMR_2923,HMR_0267
1347,HMR_2785,HMR_2326
1348,HMR_0341,HMR_2292
1349,HMR_10038,HMR_0267
1350,HMR_2834,FACOAL1813
1351,HMR_2929,HMR_0267
1352,HMR_3632,HMR_2633
1353,HMR_3544,HMR_2282
1354,HMR_2848,HMR_0267
1355,HMR_2282,HMR_3550
1356,HMR_2622,HMR_0267
1357,HMR_3556,HMR_0349
1358,HMR_2165,HMR_2610
1359,HMR_2423,HMR_2768
1360,HMR_3560,HMR_0267
1361,HMR_0627,PSDm_hs
1362,HMR_2654,HMR_2175
1363,HMR_0401,HMR_2292
1364,RE3171R,HMR_2518
1365,HMR_3233,HMR_0267
1366,HMR_2284,HMR_3635
1367,HMR_0518,HMR_7588
1368,HMR_3577,HMR_2282
1369,FACOAL1813,HMR_2796
1370,C161CPT22,HMR_3228
1371,HMR_2284,HMR_2806
1372,DMATTx,HMR_1460
1373,r1253,HMR_2169
1374,HMR_2284,HMR_2932
1375,HMR_2633,HMR_3578
1376,HMR_1470,r0781
1377,HMR_2284,HMR_2618
1378,HMR_2284,HMR_2930
1379,HMR_3115,HMR_2282
1380,HMR_1451,PMEVKx
1381,HMR_0750,HMR_0753
1382,HMR_3546,HMR_0397
1383,HMR_2654,HMR_2173
1384,HMR_2921,HMR_2633
1385,HMR_3254,HMR_2633
1386,HMR_3629,HMR_2633
1387,HMR_2633,HMR_3633
1388,HMR_2816,HMR_2633
1389,HMR_3682,HMR_2633
1390,HMR_3649,HMR_2633
1391,HMR_3558,HMR_2633
1392,HMR_2633,HMR_2814
1393,HMR_2846,HMR_2633
1394,HMR_3564,HMR_2633
1395,HMR_2926,HMR_2633
1396,HMR_3650,HMR_2633
1397,HMR_3661,HMR_2633
1398,HMR_3560,HMR_2633
1399,HMR_2733,HMR_2633
1400,HMR_2633,HMR_3655
1401,HMR_2633,HMR_3672
1402,HMR_2915,HMR_2633
1403,HMR_2633,HMR_3683
1404,HMR_2836,HMR_2633
1405,HMR_3562,HMR_2633
1406,HMR_3643,HMR_2633
1407,HMR_3233,HMR_2633
1408,HMR_2899,HMR_2633
1409,HMR_2633,HMR_2929
1410,HMR_2844,HMR_2633
1411,HMR_3582,HMR_2633
1412,HMR_2633,HMR_3596
1413,HMR_2806,HMR_2633
1414,HMR_3678,HMR_2633
1415,HMR_3549,HMR_2633
1416,HMR_2633,HMR_3679
1417,HMR_2633,HMR_3571
1418,HMR_3115,HMR_2633
1419,HMR_3662,HMR_2633
1420,HMR_2848,HMR_2633
1421,HMR_2633,HMR_3230
1422,HMR_2832,HMR_2633
1423,HMR_3541,HMR_2633
1424,HMR_2622,HMR_2633
1425,HMR_2633,HMR_3559
1426,HMR_2633,HMR_3639
1427,HMR_2800,HMR_2633
1428,HMR_3583,HMR_2633
1429,HMR_3627,HMR_2633
1430,HMR_2633,HMR_2657
1431,HMR_2633,HMR_3543
1432,HMR_2633,HMR_2699
1433,HMR_2633,HMR_3550
1434,HMR_3565,HMR_2633
1435,HMR_2771,HMR_2633
1436,HMR_2633,HMR_3626
1437,HMR_2917,HMR_2633
1438,HMR_3566,HMR_2633
1439,HMR_2633,HMR_3669
1440,HMR_2633,HMR_2687
1441,HMR_3568,HMR_2633
1442,HMR_2762,HMR_2633
1443,HMR_3542,HMR_2633
1444,HMR_3555,HMR_2633
1445,HMR_2633,HMR_3637
1446,HMR_2838,HMR_2633
1447,HMR_2736,HMR_2633
1448,HMR_2633,HMR_3231
1449,HMR_2918,HMR_2633
1450,HMR_3680,HMR_2633
1451,HMR_2874,HMR_2633
1452,HMR_2633,HMR_2790
1453,HMR_2633,HMR_2920
1454,HMR_2633,HMR_2850
1455,HMR_3570,HMR_2633
1456,HMR_3548,HMR_2633
1457,HMR_2633,HMR_2618
1458,HMR_2681,HMR_2633
1459,HMR_3635,HMR_2633
1460,HMR_2633,HMR_3665
1461,HMR_2633,HMR_3250
1462,HMR_2633,HMR_2796
1463,HMR_2794,HMR_2282
1464,HMR_3576,HMR_0397
1465,HMR_0196,HMR_2292
1466,HMR_3643,HMR_0267
1467,HMR_3667,HMR_2633
1468,HMR_2906,HMR_2633
1469,HMR_2633,HMR_3645
1470,HMR_3546,HMR_2633
1471,HMR_2633,HMR_3625
1472,HMR_2633,HMR_2708
1473,HMR_2693,HMR_2633
1474,HMR_3232,HMR_2633
1475,HMR_2633,HMR_2812
1476,HMR_3651,HMR_2633
1477,HMR_2872,HMR_2633
1478,HMR_2633,HMR_2822
1479,HMR_2633,HMR_3674
1480,HMR_2923,HMR_2633
1481,HMR_2924,HMR_2633
1482,HMR_3638,HMR_0267
1483,HMR_0267,HMR_5139
1484,HMR_2175,HMR_2819
1485,HMR_2633,HMR_2648
1486,HMR_3653,HMR_2633
1487,HMR_2924,HMR_2282
1488,HMR_2788,HMR_2633
1489,HMR_3664,HMR_0267
1490,HMR_2284,HMR_2846
1491,HMR_2491,RE3120R
1492,HMR_2486,RE3120R
1493,RE3112R,HMR_2480
1494,HMR_2927,HMR_2633
1495,HMR_3548,HMR_2284
1496,HMR_3563,HMR_2633
1497,HMR_3539,FACOAL1813
1498,HMR_2830,HMR_2282
1499,HMR_5130,FACOAL1813
1500,HMR_2284,HMR_3546
1501,HMR_2836,FACOAL1813
1502,HMR_3553,HMR_2633
1503,HMR_0267,HMR_3644
1504,HMR_3629,HMR_0267
1505,HMR_3538,HMR_2633
1506,HMR_3664,HMR_2282
1507,HMR_2819,HMR_2163
1508,HMR_3544,HMR_2633
1509,HMR_2610,HMR_2163
1510,HMR_2856,HMR_0267
1511,HMR_2726,HMR_2489
1512,RE3164R,HMR_2428
1513,HMR_3550,HMR_0349
1514,HMR_7588,HMR_0490
1515,HMR_2633,HMR_3573
1516,HMR_5145,HMR_2282
1517,HMR_3630,HMR_2633
1518,HMR_2604,HMR_2156
1519,HMR_3632,FACOAL1813
1520,HMR_3656,FACOAL1813
1521,HMR_2899,HMR_2284
1522,HMR_2912,HMR_2330
1523,HMR_5134,FACOAL1813
1524,HMR_2672,HMR_2633
1525,HMR_2610,HMR_2157
1526,HMR_2633,HMR_3677
1527,HMR_2282,HMR_3559
1528,HMR_2834,HMR_2633
1529,HMR_0259,HMR_2292
1530,HMR_5134,HMR_2282
1531,HMR_2284,HMR_3550
1532,HMR_3671,HMR_0267
1533,HMR_1451,MEVK1x
1534,HMR_0305,HMR_2292
1535,HMR_3648,HMR_0267
1536,HMR_3569,HMR_0267
1537,HMR_2633,HMR_3551
1538,HMR_1465,DHCR71r
1539,HMR_2284,HMR_3665
1540,HMR_3551,FACOAL1813
1541,HMR_0271,HMR_2292
1542,HMR_2309,RE3224R
1543,HMR_0540,HMR_7588
1544,HMR_2610,HMR_2152
1545,HMR_2819,HMR_2152
1546,HMR_0515,HMR_7588
1547,HMR_2430,HMR_2768
1548,HMR_2284,HMR_3115
1549,HMR_3569,HMR_2633
1550,HMR_3654,HMR_2633
1551,HMR_2633,HMR_2830
1552,HMR_2785,HMR_2321
1553,HMR_3584,HMR_2633
1554,HMR_2610,HMR_2177
1555,HMR_2633,HMR_2651
1556,HMR_2284,HMR_3586
1557,HMR_3551,HMR_2282
1558,HMR_2611,HMR_2633
1559,HMR_5134,HMR_2633
1560,HMR_3592,HMR_0397
1561,HMR_3638,FACOAL1813
1562,HMR_5142,HMR_2633
1563,HMR_2284,HMR_2909
1564,HMR_2794,HMR_2633
1565,HMR_3561,HMR_2633
1566,GRTTx,HMR_1454
1567,HMR_2604,HMR_2168
1568,HMR_3660,HMR_2633
1569,HMR_5142,HMR_0267
1570,HMR_2171,HMR_2819
1571,HMR_2809,HMR_2282
1572,RE3163R,HMR_2423
1573,HMR_3254,HMR_0267
1574,HMR_0349,HMR_3586
1575,HMR_2633,HMR_3648
1576,HMR_3540,HMR_2282
1577,HMR_0507,HMR_7588
1578,HMR_0758,HMR_0267
1579,HMR_2604,HMR_2159
1580,HMR_3664,HMR_2633
1581,RE3172R,HMR_2518
1582,HMR_2526,RE3176R
1583,HMR_2284,HMR_3551
1584,HMR_3668,HMR_2633
1585,RE3164R,HMR_2430
1586,HMR_3567,FACOAL1813
1587,HMR_3545,HMR_0267
1588,HMR_3579,HMR_2633
1589,HMR_2324,HMR_2914
1590,HMR_3545,HMR_2633
1591,HMR_3560,HMR_0397
1592,HMR_3545,HMR_2282
1593,HMR_2633,HMR_3252
1594,HMR_7588,HMR_0539
1595,HMR_2284,HMR_3557
1596,HMR_0267,HMR_5147
1597,HMR_3661,FACOAL1813
1598,HMR_0241,HMR_2292
1599,HMR_2328,RE3235R
1600,HMR_3570,FACOAL1813
1601,HMR_3582,HMR_0397
1602,HMR_2284,HMR_3656
1603,RE3110R,HMR_2482
1604,HMR_3540,HMR_2633
1605,HMR_2173,HMR_2819
1606,HMR_0506,HMR_7588
1607,HMR_2785,HMR_2415
1608,HMR_2284,HMR_2687
1609,HMR_2633,HMR_3580
1610,HMR_2284,HMR_2690
1611,HMR_2819,HMR_2176
1612,HMR_2284,HMR_3668
1613,HMR_2633,HMR_2798
1614,HMR_2282,HMR_2648
1615,HMR_3565,HMR_0397
1616,HMR_3543,HMR_0397
1617,r1253,HMR_2152
1618,HMR_3665,HMR_2282
1619,HMR_5131,HMR_2284
1620,HMR_3570,HMR_0267
1621,HMR_3566,HMR_2282
1622,HMR_0365,HMR_2292
1623,HMR_2633,HMR_3572
1624,HMR_3662,FACOAL1813
1625,HMR_0533,HMR_7588
1626,HMR_3584,HMR_0349
1627,HMR_2792,FACOAL1813
1628,HMR_3551,HMR_0349
1629,HMR_2909,HMR_2633
1630,HMR_0512,HMR_7588
1631,HMR_3652,HMR_2633
1632,HMR_8440,HMR_0589
1633,HMR_2633,HMR_3659
1634,HMR_2654,r1314
1635,HMR_2633,HMR_3575
1636,HMR_0267,HMR_3575
1637,HMR_5142,HMR_2282
1638,HMR_2284,HMR_3545
1639,HMR_3670,HMR_2633
1640,HMR_3561,FACOAL1813
1641,HMR_2282,HMR_3575
1642,HMR_3553,HMR_0397
1643,HMR_2838,HMR_0267
1644,HMR_3877,HMR_0636
1645,FACOAL1813,HMR_3575
1646,HMR_2160,HMR_2654
1647,HMR_2610,HMR_2168
1648,HMR_2528,RE3173R
1649,HMR_3646,HMR_2282
1650,HMR_2633,HMR_3644
1651,HMR_2800,HMR_2284
1652,FACOAL1813,HMR_3637
1653,HMR_3588,HMR_2633
1654,HMR_2633,HMR_3657
1655,HMR_2167,HMR_2819
1656,HMR_2307,HMR_2599
1657,HMR_3233,HMR_2282
1658,HMR_2792,HMR_2282
1659,FACOAL1813,HMR_2812
1660,HMR_2328,HMR_2599
1661,HMR_2654,HMR_2161
1662,HMR_5149,HMR_2282
1663,RE3170R,HMR_2518
1664,HMR_2284,HMR_3580
1665,HMR_3256,FACOAL1813
1666,HMR_3577,HMR_0349
1667,HMR_2166,HMR_2819
1668,HMR_3582,HMR_2282
1669,HMR_2792,HMR_2633
1670,HMR_3638,HMR_2633
1671,HMR_3654,FACOAL1813
1672,HMR_3656,HMR_2633
1673,HMR_2633,HMR_3539
1674,HMR_3562,HMR_0349
1675,HMR_2284,HMR_3673
1676,HMR_3545,FACOAL1813
1677,HMR_3660,HMR_0267
1678,HMR_0781,HMR_0267
1679,HMR_2284,HMR_3679
1680,HMR_2284,HMR_3631
1681,HMR_2901,HMR_2430
1682,HMR_3590,HMR_2633
1683,HMR_2819,HMR_2161
1684,HMR_2633,HMR_3585
1685,HMR_0758,HMR_0349
1686,RE3171R,HMR_2515
1687,HMR_3658,HMR_2282
1688,HMR_2736,HMR_2282
1689,r1253,HMR_2158
1690,HMR_7588,HMR_0505
1691,HMR_0542,HMR_7588
1692,HMR_2284,HMR_2918
1693,HMR_2284,HMR_5146
1694,HMR_2633,HMR_5146
1695,HMR_0753,HMR_10036
1696,HMR_2654,HMR_2163
1697,HMR_3682,FACOAL1813
1698,HMR_5132,FACOAL1813
1699,HMR_3675,FACOAL1813
1700,HMR_10037,HMR_2633
1701,HMR_3628,HMR_2633
1702,HMR_2981,HMR_0349
1703,HMR_2654,HMR_0249
